,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,price_per_sqft
228,235000,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,98031,47.4075,-122.214,1960,13068,164.33566433566435
229,516500,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,98053,47.6794,-122.03399999999999,2250,4729,348.9864864864865
230,655000,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,98166,47.4497,-122.375,2030,13193,451.7241379310345
231,500000,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,98059,47.5218,-122.164,2280,15347,219.2982456140351
232,315000,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,98023,47.3103,-122.339,2120,8236,107.14285714285714
233,213000,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,98024,47.5687,-121.899,1150,13702,213.0
234,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,98108,47.5575,-122.303,2090,4800,191.53225806451613
236,416000,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,98010,47.3459,-121.95,2070,80100,187.38738738738738
237,410000,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,98122,47.6136,-122.303,1510,4740,208.12182741116752
238,800000,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,98077,47.7641,-122.023,2920,148539,208.87728459530027
239,472000,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,98003,47.3376,-122.324,2600,13988,107.02947845804988
240,225000,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,98003,47.3173,-122.319,1190,8640,157.34265734265733
241,210000,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,98126,47.5308,-122.376,830,4960,253.0120481927711
242,455000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,98115,47.6727,-122.29899999999999,1450,3750,318.1818181818182
243,225000,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,98002,47.3221,-122.21600000000001,1260,8316,173.07692307692307
244,480000,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,98103,47.6779,-122.353,1390,3060,466.0194174757282
245,363000,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,98023,47.3076,-122.395,2570,10377,132.4817518248175
247,181000,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,98106,47.5218,-122.35700000000001,1150,2566,251.38888888888889
248,250000,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,98002,47.2785,-122.213,2010,7650,124.37810945273633
249,481000,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,98103,47.6846,-122.345,1390,3000,308.3333333333333
250,260000,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,98032,47.3656,-122.27799999999999,1750,7209,143.646408839779
251,455000,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,98058,47.4369,-122.111,3060,6567,135.41666666666666
252,415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,98045,47.4616,-121.711,1730,36224,274.8344370860927
253,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,98118,47.5405,-122.27,1620,6331,249.64285714285714
254,245000,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,98030,47.3507,-122.178,1630,6458,141.6184971098266
255,592500,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,98115,47.6979,-122.32,1420,6816,417.2535211267606
256,385000,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,98106,47.5278,-122.345,1910,7620,163.135593220339
257,315000,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,98059,47.4756,-122.147,1550,10650,199.36708860759492
258,255000,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,98045,47.4437,-121.772,1380,10098,207.3170731707317
259,693000,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,98052,47.7048,-122.109,2990,5659,281.7073170731707
260,780000,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,98112,47.6362,-122.302,1660,4400,469.87951807228916
261,237000,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,98198,47.4207,-122.29,1600,8470,186.61417322834646
262,525000,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,98074,47.6154,-122.04700000000001,2380,33450,250.0
263,425000,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,98144,47.5964,-122.29899999999999,1330,2580,551.9480519480519
264,369900,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,98070,47.4683,-122.43799999999999,1230,14267,486.7105263157895
265,290000,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,98031,47.4045,-122.171,1950,7475,170.58823529411765
266,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,98106,47.5544,-122.35799999999999,1130,6350,254.46428571428572
267,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,98115,47.6802,-122.29,1320,4465,387.85046728971963
268,272500,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,98023,47.2988,-122.37100000000001,2070,8250,131.6425120772947
271,436000,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,98133,47.7107,-122.352,1440,7530,419.2307692307692
272,210000,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,98003,47.3271,-122.323,1350,8164,123.52941176470588
273,236000,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,98178,47.5053,-122.255,1320,7619,181.53846153846155
274,331000,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,98199,47.6601,-122.4,1440,2225,306.48148148148147
275,365000,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,98031,47.4145,-122.166,2653,4927,137.5800980022616
276,450000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,98058,47.4672,-122.165,1660,10530,196.5065502183406
277,770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,98028,47.7618,-122.26100000000001,1860,12136,201.57068062827224
278,455000,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,98038,47.3828,-122.071,2670,49385,205.88235294117646
279,405000,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,98118,47.5362,-122.26799999999999,2020,6000,169.4560669456067
280,304900,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,98031,47.3954,-122.206,1720,11088,117.26923076923077
281,170000,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,98178,47.5048,-122.272,1650,8775,197.67441860465115
283,780000,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,98053,47.6811,-122.025,3920,7864,222.85714285714286
284,330000,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,98028,47.7486,-122.23,2570,13300,136.36363636363637
285,370000,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,98030,47.3846,-122.169,2410,8100,136.02941176470588
286,467000,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,98072,47.7564,-122.14399999999999,2300,9750,186.8
287,405000,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,98034,47.7198,-122.193,1670,7320,242.51497005988023
288,675000,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,98006,47.5461,-122.15100000000001,2310,10300,232.75862068965517
289,500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,98006,47.5712,-122.14299999999999,1520,13527,304.8780487804878
290,389999,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,98166,47.4281,-122.34299999999999,2410,15256,206.34867724867726
291,630000,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,98034,47.7128,-122.223,2120,9600,213.5593220338983
292,360000,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,98001,47.3341,-122.255,2280,9937,166.66666666666666
293,580000,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,98056,47.5399,-122.181,2320,11004,176.82926829268294
294,550000,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,98126,47.5717,-122.375,2390,4166,279.18781725888323
295,879000,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,98075,47.5951,-122.01700000000001,3150,11374,261.60714285714283
296,265000,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,98042,47.3536,-122.14399999999999,1740,7316,200.75757575757575
297,446500,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,98059,47.5084,-122.154,2400,7220,168.49056603773585
298,404000,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,98108,47.5586,-122.311,2140,5592,199.01477832512316
299,267500,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,98188,47.4427,-122.274,1630,9052,168.23899371069183
301,335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,98003,47.3494,-122.301,2510,7903,137.29508196721312
302,576000,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,98117,47.6933,-122.39299999999999,2190,7310,296.9072164948454
303,208633,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,98038,47.3537,-122.0,2370,4590,102.27107843137254
304,315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,98166,47.476000000000006,-122.337,1460,10139,143.1818181818182
305,725000,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,98112,47.6239,-122.29799999999999,1740,4000,377.6041666666667
306,550000,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,98177,47.7776,-122.384,1800,8275,305.55555555555554
307,610750,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,98074,47.6459,-122.05799999999999,2250,9781,280.1605504587156
308,550700,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,98105,47.6692,-122.29700000000001,1460,5000,545.2475247524752
309,665000,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,98056,47.5376,-122.18,2720,8330,200.3012048192771
310,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,98144,47.601000000000006,-122.294,2440,5750,351.8987341772152
311,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,98065,47.528999999999996,-121.837,1660,78408,121.08433734939759
315,305000,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,98058,47.4441,-122.125,2150,7350,156.4102564102564
316,487000,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,98133,47.7357,-122.333,1570,8162,188.03088803088804
317,390000,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,98042,47.346000000000004,-122.15700000000001,2350,57500,202.07253886010363
318,548000,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,98103,47.6638,-122.345,1570,3864,372.7891156462585
319,268750,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,98166,47.48,-122.336,1310,8775,335.9375
320,819900,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,98052,47.6759,-122.15100000000001,1560,8384,260.2857142857143
321,520000,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,1984,98027,47.5162,-122.057,2660,17958,256.1576354679803
322,230000,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,98001,47.2639,-122.25200000000001,1520,9518,158.6206896551724
323,240000,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,98023,47.2929,-122.37100000000001,1510,9753,158.94039735099338
324,232000,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,98146,47.4957,-122.352,1820,7460,187.09677419354838
325,240500,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,98146,47.4957,-122.352,1820,7460,193.9516129032258
326,274975,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,1987,98077,47.7721,-122.09299999999999,3080,35781,90.75082508250826
327,740000,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,98102,47.644,-122.319,2320,5500,360.9756097560976
328,186375,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,98166,47.472,-122.344,1150,7600,186.375
329,790000,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,98005,47.592,-122.166,2500,10004,333.3333333333333
330,880000,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,98105,47.669,-122.275,2370,6120,314.2857142857143
331,279000,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,98198,47.42,-122.323,1590,7955,124.55357142857143
332,295000,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,98022,47.1913,-122.012,1910,10450,162.98342541436463
333,640000,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,98103,47.6666,-122.331,1710,5000,598.1308411214953
335,260000,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,98038,47.3483,-122.052,1800,5894,132.6530612244898
336,559900,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,98072,47.7648,-122.164,2580,11045,191.09215017064847
337,791500,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,98103,47.6794,-122.35700000000001,1820,3750,524.1721854304636
338,265000,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,98133,47.7535,-122.354,1740,8000,186.61971830985917
339,245000,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,1954,98178,47.4945,-122.22,880,78408,140.80459770114942
340,485000,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,98052,47.6945,-122.09299999999999,2560,14764,189.453125
341,684000,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,98059,47.5222,-122.15700000000001,3470,8066,225.0
342,425000,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,98125,47.7222,-122.32,1580,8691,170.0
343,309600,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,98070,47.3796,-122.49,1660,20000,242.8235294117647
344,552250,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,98065,47.5374,-121.875,2380,5823,214.0503875968992
345,165000,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138,165.0
346,239900,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138,239.9
347,320000,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1930,98059,47.4716,-122.07799999999999,1360,32156,299.06542056074767
348,206600,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,98030,47.3581,-122.17299999999999,1720,12080,148.63309352517985
349,387000,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,98155,47.7713,-122.307,2040,8646,154.8
350,299000,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,98014,47.675,-121.854,1300,19207,533.9285714285714
351,855000,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,98040,47.5603,-122.22200000000001,2610,10180,376.6519823788546
352,315000,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,98166,47.4147,-122.337,1940,14400,165.78947368421052
353,437500,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,98103,47.68,-122.353,1930,3120,441.9191919191919
354,252000,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,98001,47.3117,-122.27,1640,22654,162.58064516129033
355,375000,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,98118,47.543,-122.28,1600,5766,170.45454545454547
356,300000,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,98038,47.3607,-122.03399999999999,2010,5091,157.06806282722513
357,420000,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,98006,47.5759,-122.137,1750,10530,240.0
358,900000,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,98033,47.6891,-122.15899999999999,1340,17689,676.6917293233083
359,679900,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,98116,47.565,-122.381,1520,5750,278.6475409836066
360,463000,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,98053,47.6359,-121.97399999999999,1580,28399,282.3170731707317
361,380000,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,98059,47.4769,-122.141,2470,11340,137.68115942028984
362,329500,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,98038,47.3845,-122.029,1820,8168,181.04395604395606
363,604950,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,98033,47.6743,-122.184,2040,9363,286.70616113744074
364,795000,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,98006,47.5651,-122.164,2920,8800,261.5131578947368
365,465000,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1994,98045,47.4853,-121.709,1380,44049,252.7173913043478
366,673000,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002,98166,47.4508,-122.359,2140,17449,225.08361204013377
367,810000,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,1991,98074,47.6375,-122.016,3400,21455,230.11363636363637
368,785000,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989,98075,47.5944,-122.042,2770,24361,321.72131147540983
369,338000,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,98056,47.4888,-122.182,1810,7650,161.7224880382775
370,280000,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,98056,47.5112,-122.19,1430,7220,195.8041958041958
371,315000,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,98133,47.7711,-122.34100000000001,1810,6929,144.4954128440367
372,530000,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,98133,47.7711,-122.34100000000001,1810,6929,243.11926605504587
373,380000,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,98023,47.2813,-122.345,2860,9721,110.14492753623189
374,297000,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,98056,47.5038,-122.189,1650,7625,204.82758620689654
375,730000,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,98075,47.5823,-121.97,3480,7447,226.0061919504644
376,450000,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,98125,47.7164,-122.304,1770,12600,274.390243902439
377,275000,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,98038,47.3624,-122.045,1680,7500,172.9559748427673
378,595000,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960,98115,47.6831,-122.329,1910,3120,294.55445544554453
379,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,98144,47.592,-122.307,1590,2577,334.61538461538464
380,270000,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,98011,47.7461,-122.195,3130,19868,195.65217391304347
382,389000,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,98019,47.7237,-121.959,2300,6930,182.62910798122067
383,560000,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,98052,47.6283,-122.095,2420,8050,219.6078431372549
385,799000,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,98040,47.5483,-122.226,2450,9691,318.32669322709165
386,365500,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,98072,47.7591,-122.146,1410,9600,259.21985815602835
387,252350,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,98058,47.4612,-122.169,1710,7350,152.93939393939394
388,403950,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,98146,47.4987,-122.365,1880,12000,190.54245283018867
389,385000,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,98177,47.772,-122.35799999999999,1610,10020,188.72549019607843
390,345000,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,98106,47.5287,-122.35,1450,7620,222.58064516129033
391,490000,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,98008,47.6109,-122.11399999999999,1950,2856,247.4747474747475
392,330000,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,98019,47.7736,-121.90100000000001,1790,27743,206.25
393,927000,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,98004,47.6294,-122.21799999999999,3180,12239,280.90909090909093
395,330000,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,98028,47.7405,-122.241,2000,9600,270.4918032786885
396,530000,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,98008,47.5976,-122.118,2110,8800,194.85294117647058
397,365000,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962,98006,47.5722,-122.12899999999999,2000,10071,188.1443298969072
398,378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,98118,47.5644,-122.289,1060,3500,175.34722222222223
399,269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,98058,47.4556,-122.15700000000001,1390,8750,176.40522875816993
400,557000,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,98122,47.6055,-122.305,1630,1543,325.7309941520468
401,360000,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,98022,47.1775,-122.022,1880,16963,96.51474530831099
402,352000,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,98117,47.6879,-122.385,1560,4500,374.468085106383
403,437000,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,1994,98045,47.4807,-121.779,2430,22357,249.71428571428572
404,322500,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,98038,47.3845,-122.03200000000001,1820,7107,177.1978021978022
405,650000,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,98116,47.5815,-122.402,1510,1352,430.4635761589404
406,450000,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,98103,47.6609,-122.344,1290,3235,348.83720930232556
407,278500,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,98092,47.3163,-122.18799999999999,1570,5250,177.38853503184714
408,364950,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,98055,47.4309,-122.191,2090,6996,189.09326424870466
409,840000,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986,98038,47.401,-122.02600000000001,3180,36852,295.77464788732397
410,268000,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,98031,47.403999999999996,-122.191,1550,8134,172.90322580645162
411,517534,2,1.0,833,143947,1.0,0,0,3,5,833,0,2006,98070,47.3889,-122.48200000000001,1380,143947,621.2893157262905
412,632925,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978,98077,47.7718,-122.095,2990,36497,211.68060200668896
413,577500,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,98034,47.7067,-122.2,2450,8118,288.75
414,339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,98178,47.504,-122.227,2850,6867,141.84100418410043
415,570000,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,98052,47.7015,-122.164,2520,18295,195.8762886597938
416,563500,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,1964,98024,47.5753,-121.95,2690,174240,270.26378896882494
417,423000,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,98133,47.7448,-122.333,1910,8660,192.27272727272728
418,355000,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,98019,47.7318,-121.98200000000001,2320,5465,190.86021505376345
420,482000,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,98103,47.6885,-122.337,1320,4050,507.36842105263156
421,625000,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,98006,47.5724,-122.179,1580,9800,390.625
422,538000,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988,98056,47.5272,-122.169,2360,11632,239.11111111111111
423,380000,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,98058,47.4334,-122.161,2310,10094,166.66666666666666
424,375000,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,98122,47.6073,-122.30799999999999,1300,5120,398.93617021276594
425,245000,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,98038,47.3592,-122.046,1850,8140,160.13071895424838
426,310000,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947,98166,47.4546,-122.337,1620,39480,141.55251141552512
428,397000,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,98034,47.7245,-122.2,1460,9660,275.69444444444446
429,365000,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005,98058,47.4362,-122.178,2310,5082,165.9090909090909
430,328500,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990,98042,47.3739,-122.156,2290,8250,143.44978165938863
433,237000,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,98055,47.4324,-122.197,1490,2094,159.06040268456377
434,525000,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,98011,47.7734,-122.22399999999999,2300,4674,214.28571428571428
435,749000,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,98006,47.559,-122.164,2140,9131,438.01169590643275
436,722500,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983,98074,47.633,-122.041,3180,11398,148.35728952772075
437,843000,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,98052,47.6954,-122.103,2860,9003,269.3290734824281
438,438000,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000,98115,47.6776,-122.318,1610,3090,344.88188976377955
439,578000,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977,98146,47.504,-122.382,2460,11760,272.64150943396226
440,227950,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,98001,47.2613,-122.255,2077,4910,136.49700598802394
441,196000,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,98001,47.3417,-122.271,1890,7519,94.68599033816425
442,641000,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,98105,47.6694,-122.275,2400,5406,451.40845070422534
443,350000,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,98038,47.4056,-121.955,1930,210394,280.0
444,205000,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,98032,47.3838,-122.289,1150,8050,218.08510638297872
445,400000,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1968,98072,47.7487,-122.08200000000001,1920,9760,208.33333333333334
447,505000,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972,98034,47.7355,-122.18,1510,5460,400.7936507936508
448,475000,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,98034,47.7206,-122.211,1930,7221,202.991452991453
449,520000,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,98028,47.7691,-122.262,2580,9450,200.77220077220076
451,333500,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965,98011,47.7736,-122.214,1630,10007,273.3606557377049
452,232000,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976,98038,47.361999999999995,-122.029,1230,10209,165.71428571428572
453,691100,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,98006,47.5698,-122.12100000000001,2120,16117,292.83898305084745
454,811000,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1960,98040,47.5505,-122.221,1900,10005,433.6898395721925
455,551000,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,98028,47.7605,-122.234,2500,5788,194.69964664310953
456,496500,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,98072,47.7356,-122.15700000000001,2350,3710,219.69026548672565
