id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
9550201550,1428451200000000000,640000.0,2,1.0,1070,5000,1.0,0,3,7,1070,0,1924,98103,47.6666,-122.331,1710,5000
5009600070,1412640000000000000,260000.0,4,2.5,1960,5238,2.0,0,3,7,1960,0,2003,98038,47.3483,-122.052,1800,5894
200350070,1401667200000000000,559900.0,3,2.75,2930,5569,1.0,0,3,9,1860,1070,2004,98072,47.7648,-122.164,2580,11045
405100295,1409011200000000000,265000.0,3,1.75,1420,8250,1.0,0,3,7,1420,0,1954,98133,47.7535,-122.354,1740,8000
3126069068,1429833600000000000,485000.0,4,1.75,2560,43995,2.0,0,4,7,2560,0,1962,98052,47.6945,-122.09299999999999,2560,14764
7004200060,1413504000000000000,309600.0,4,1.75,1275,20000,1.0,0,4,6,1275,0,1991,98070,47.3796,-122.49,1660,20000
3969300030,1406073600000000000,165000.0,4,1.0,1000,7134,1.0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138
3969300030,1419811200000000000,239900.0,4,1.0,1000,7134,1.0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138
4048400070,1417737600000000000,320000.0,2,1.0,1070,32633,1.0,0,4,6,1070,0,1930,98059,47.4716,-122.07799999999999,1360,32156
808000070,1413849600000000000,206600.0,3,2.0,1390,13464,1.0,0,4,7,1390,0,1987,98030,47.3581,-122.17299999999999,1720,12080
2757000030,1411344000000000000,855000.0,4,2.75,2270,10460,2.0,0,3,9,2270,0,1965,98040,47.5603,-122.22200000000001,2610,10180
616000140,1422230400000000000,315000.0,3,1.0,1900,14400,1.0,0,4,7,1300,600,1954,98166,47.4147,-122.337,1940,14400
9262800171,1427155200000000000,252000.0,4,1.5,1550,19800,1.0,0,4,7,1050,500,1969,98001,47.3117,-122.27,1640,22654
5416510830,1407283200000000000,300000.0,4,2.5,1910,4862,2.0,0,3,7,1910,0,2005,98038,47.3607,-122.03399999999999,2010,5091
2201500030,1412553600000000000,420000.0,4,1.0,1750,9600,1.5,0,4,7,1750,0,1954,98006,47.5759,-122.137,1750,10530
3211290370,1401926400000000000,463000.0,3,2.5,1640,29970,2.0,0,3,7,1640,0,1992,98053,47.6359,-121.97399999999999,1580,28399
1072010350,1409184000000000000,380000.0,5,2.5,2760,11340,2.0,0,4,9,2760,0,1978,98059,47.4769,-122.141,2470,11340
8856950070,1418169600000000000,329500.0,4,2.5,1820,7912,2.0,0,3,7,1820,0,1994,98038,47.3845,-122.029,1820,8168
925059078,1408406400000000000,604950.0,3,2.5,2110,5608,1.0,0,3,8,1340,770,2013,98033,47.6743,-122.184,2040,9363
6116500075,1427328000000000000,673000.0,4,2.5,2990,10400,2.0,0,3,9,2990,0,2002,98166,47.4508,-122.359,2140,17449
424069250,1429747200000000000,785000.0,4,2.75,2440,69415,1.0,0,4,8,1910,530,1989,98075,47.5944,-122.042,2770,24361
3291800710,1416441600000000000,338000.0,4,3.0,2090,7500,1.0,0,3,7,1370,720,1986,98056,47.4888,-122.182,1810,7650
6838700060,1417651200000000000,280000.0,3,2.25,1430,7222,2.0,0,3,7,1430,0,1993,98056,47.5112,-122.19,1430,7220
8155830060,1407715200000000000,297000.0,3,2.25,1450,7562,2.0,0,3,7,1450,0,1994,98056,47.5038,-122.189,1650,7625
9423400140,1402272000000000000,450000.0,3,1.75,1640,13500,1.0,0,3,7,1110,530,1940,98125,47.7164,-122.304,1770,12600
1545804860,1414368000000000000,275000.0,3,3.0,1590,7750,1.0,0,3,7,1060,530,1997,98038,47.3624,-122.045,1680,7500
2883200160,1430265600000000000,595000.0,4,2.0,2020,2849,2.0,0,3,7,2020,0,1960,98115,47.6831,-122.329,1910,3120
808300310,1426204800000000000,389000.0,4,2.25,2130,5337,2.0,0,3,7,2130,0,2001,98019,47.7237,-121.959,2300,6930
8563040160,1421798400000000000,560000.0,4,2.25,2550,7800,1.0,0,3,8,1580,970,1968,98052,47.6283,-122.095,2420,8050
8651600160,1415664000000000000,799000.0,4,2.25,2510,11585,2.0,0,4,8,2510,0,1969,98040,47.5483,-122.226,2450,9691
9517200030,1403654400000000000,365500.0,3,2.0,1410,9600,1.0,0,4,7,1410,0,1983,98072,47.7591,-122.146,1410,9600
2460700700,1400112000000000000,252350.0,3,2.0,1650,7352,1.0,0,3,7,1160,490,1979,98058,47.4612,-122.169,1710,7350
1223039290,1409875200000000000,403950.0,4,2.5,2120,13780,2.0,0,3,8,2120,0,1993,98146,47.4987,-122.365,1880,12000
2890100060,1406851200000000000,385000.0,4,1.5,2040,10726,1.0,0,3,7,1380,660,1954,98177,47.772,-122.35799999999999,1610,10020
7972600860,1418169600000000000,345000.0,4,1.0,1550,7620,1.5,0,3,7,1550,0,1957,98106,47.5287,-122.35,1450,7620
8857320070,1410912000000000000,490000.0,3,2.75,1980,3128,2.0,0,4,9,1980,0,1979,98008,47.6109,-122.11399999999999,1950,2856
1653500070,1399852800000000000,927000.0,4,2.75,3300,12090,2.0,0,3,8,3300,0,1953,98004,47.6294,-122.21799999999999,3180,12239
2473251090,1403136000000000000,269900.0,4,1.75,1530,8750,1.5,0,4,7,1530,0,1968,98058,47.4556,-122.15700000000001,1390,8750
9126100861,1425600000000000000,557000.0,3,3.5,1710,2096,2.0,0,3,8,1290,420,2008,98122,47.6055,-122.305,1630,1543
6021501685,1429660800000000000,352000.0,2,1.0,940,5000,1.0,0,4,7,940,0,1937,98117,47.6879,-122.385,1560,4500
8856950240,1403049600000000000,322500.0,4,2.5,1820,6753,2.0,0,3,7,1820,0,1994,98038,47.3845,-122.03200000000001,1820,7107
9385200055,1410480000000000000,650000.0,3,3.25,1510,2000,2.0,0,3,9,1330,180,2001,98116,47.5815,-122.402,1510,1352
8078520310,1429228800000000000,278500.0,3,2.0,1570,5250,1.0,0,3,7,1570,0,1998,98092,47.3163,-122.18799999999999,1570,5250
1565950030,1430092800000000000,364950.0,4,2.5,1930,6957,2.0,0,3,8,1930,0,1995,98055,47.4309,-122.191,2090,6996
6700400140,1426636800000000000,268000.0,3,2.5,1550,8134,2.0,0,3,7,1550,0,1991,98031,47.403999999999996,-122.191,1550,8134
1774220160,1415059200000000000,632925.0,3,2.5,2990,32239,2.0,0,4,8,2990,0,1978,98077,47.7718,-122.095,2990,36497
1525200060,1406073600000000000,577500.0,3,2.5,2000,7251,2.0,0,3,9,2000,0,1995,98034,47.7067,-122.2,2450,8118
8724300030,1419292800000000000,355000.0,3,2.25,1860,5028,2.0,0,3,8,1860,0,2012,98019,47.7318,-121.98200000000001,2320,5465
625049299,1417564800000000000,482000.0,2,1.0,950,3960,1.0,0,3,7,950,0,1941,98103,47.6885,-122.337,1320,4050
6388900710,1418947200000000000,538000.0,3,2.5,2250,11632,2.0,0,3,8,2250,0,1988,98056,47.5272,-122.169,2360,11632
1442860160,1420588800000000000,380000.0,3,2.5,2280,10255,2.0,0,4,8,2280,0,1985,98058,47.4334,-122.161,2310,10094
3754700160,1399334400000000000,397000.0,4,2.0,1440,7680,1.0,0,3,7,1200,240,1971,98034,47.7245,-122.2,1460,9660
305500140,1431388800000000000,365000.0,3,2.5,2200,4052,2.0,0,3,8,2200,0,2005,98058,47.4362,-122.178,2310,5082
5468750060,1414454400000000000,328500.0,4,3.0,2290,8250,2.0,0,3,9,2290,0,1990,98042,47.3739,-122.156,2290,8250
646910160,1409702400000000000,237000.0,3,2.5,1490,2138,2.0,0,3,7,1490,0,2005,98055,47.4324,-122.197,1490,2094
8564950390,1411084800000000000,525000.0,4,2.5,2450,5280,2.0,0,3,8,2450,0,2003,98011,47.7734,-122.22399999999999,2300,4674
11500890,1426118400000000000,843000.0,3,2.5,3130,8750,2.0,0,3,10,3130,0,1991,98052,47.6954,-122.103,2860,9003
8159610030,1405987200000000000,196000.0,3,2.25,2070,11576,2.0,0,3,7,2070,0,1974,98001,47.3417,-122.271,1890,7519
3179100435,1405382400000000000,641000.0,2,1.0,1420,5332,1.0,0,3,8,1070,350,1953,98105,47.6694,-122.275,2400,5406
8857600960,1408406400000000000,205000.0,3,1.0,940,7980,1.0,0,4,7,940,0,1960,98032,47.3838,-122.289,1150,8050
1774000200,1417478400000000000,400000.0,3,1.75,1920,9102,1.0,0,3,7,1920,0,1968,98072,47.7487,-122.08200000000001,1920,9760
1049010390,1426723200000000000,505000.0,3,2.0,1260,5460,1.0,0,3,7,1260,0,1972,98034,47.7355,-122.18,1510,5460
7905370390,1412812800000000000,475000.0,5,2.5,2340,7200,1.0,0,3,7,1300,1040,1975,98034,47.7206,-122.211,1930,7221
3775300030,1419984000000000000,333500.0,3,1.75,1220,9732,1.0,0,3,7,1220,0,1965,98011,47.7736,-122.214,1630,10007
2525300030,1424563200000000000,232000.0,3,1.0,1400,10403,1.0,0,4,6,1400,0,1976,98038,47.361999999999995,-122.029,1230,10209
1324059104,1429574400000000000,691100.0,3,2.75,2360,16117,1.0,0,4,8,1710,650,1983,98006,47.5698,-122.12100000000001,2120,16117
2287000030,1413244800000000000,811000.0,3,1.75,1870,9897,1.0,0,4,8,1870,0,1960,98040,47.5505,-122.221,1900,10005
7702010030,1400544000000000000,551000.0,3,2.5,2830,5802,2.0,0,3,9,2830,0,2001,98028,47.7605,-122.234,2500,5788
1529200340,1420675200000000000,496500.0,3,2.5,2260,3640,2.0,0,3,8,2260,0,1994,98072,47.7356,-122.15700000000001,2350,3710
1843100340,1425513600000000000,348000.0,3,2.25,2570,8491,2.0,0,4,8,2570,0,1989,98042,47.3759,-122.125,2400,8049
8944290160,1415059200000000000,230000.0,3,2.0,1510,3413,2.0,0,3,7,1510,0,1985,98031,47.3912,-122.167,1570,3777
4166600473,1418083200000000000,359500.0,4,2.25,2390,11250,2.0,0,3,9,2390,0,1988,98023,47.3305,-122.37100000000001,2480,11250
7282300125,1415750400000000000,330000.0,3,1.0,980,7000,1.0,0,3,6,980,0,1953,98133,47.7617,-122.35700000000001,1220,7000
2419600075,1417392000000000000,465000.0,3,1.75,1480,6360,1.0,0,3,7,1480,0,1954,98133,47.7311,-122.353,1480,6360
2621760350,1413331200000000000,325000.0,4,2.5,1850,7324,2.0,0,3,8,1850,0,1997,98042,47.3701,-122.10700000000001,2100,7329
1723049270,1420588800000000000,340500.0,3,2.0,2270,28025,1.0,0,4,7,1920,350,1947,98168,47.4857,-122.318,1770,14833
4123840310,1420502400000000000,342500.0,3,2.5,1810,5192,2.0,0,3,8,1810,0,1993,98038,47.3724,-122.042,1810,6200
3629920030,1407456000000000000,520000.0,4,2.25,1890,3006,2.0,0,3,7,1890,0,2003,98029,47.5461,-121.99799999999999,1580,3000
6844700810,1409529600000000000,438924.0,3,1.5,1050,4590,1.0,0,3,7,850,200,1949,98115,47.6943,-122.29,1770,5400
2205700350,1415059200000000000,378500.0,4,1.75,1700,8640,1.0,0,3,7,850,850,1955,98006,47.5772,-122.15299999999999,1620,9000
5466000030,1401753600000000000,328500.0,3,2.5,1950,8130,2.0,0,4,9,1950,0,1990,98042,47.3875,-122.161,2350,7691
6189200125,1427241600000000000,849950.0,3,3.0,2990,9773,2.0,0,4,8,2990,0,1973,98005,47.6344,-122.17399999999999,2230,11553
8732131090,1430179200000000000,295000.0,4,2.5,2160,7725,1.0,0,4,8,1460,700,1978,98023,47.3078,-122.37799999999999,2060,8250
1895000260,1405900800000000000,207950.0,2,2.0,890,5000,1.0,0,3,6,890,0,1917,98118,47.5158,-122.264,1860,5000
8691370400,1418688000000000000,699900.0,4,2.75,2810,7302,2.0,0,3,9,2810,0,2002,98075,47.5985,-121.977,2820,7302
8562501040,1416441600000000000,452000.0,4,1.5,1580,7350,1.0,0,4,7,960,620,1963,98052,47.6734,-122.154,1560,7350
2475200140,1423094400000000000,370000.0,3,2.0,1680,5036,1.0,1,4,7,1680,0,1987,98055,47.4734,-122.186,1680,4921
3760000030,1414627200000000000,669950.0,5,2.5,2820,14062,2.0,0,4,7,2380,440,1960,98034,47.7081,-122.215,1910,10392
1727500340,1402704000000000000,397500.0,3,2.0,1510,6710,1.0,0,3,7,1070,440,1972,98034,47.7193,-122.21600000000001,1660,6600
9828702519,1399852800000000000,490000.0,2,2.5,1230,1391,2.0,0,3,8,870,360,2004,98112,47.6192,-122.301,1240,1350
7518503335,1400457600000000000,475000.0,2,1.0,1490,3825,1.0,0,3,7,860,630,1929,98117,47.6799,-122.381,1460,3825
5467900070,1398988800000000000,342000.0,3,2.0,1930,11947,1.0,0,4,8,1930,0,1966,98042,47.3672,-122.15100000000001,2200,12825
1245002952,1413331200000000000,1197350.0,4,2.5,2770,7800,2.0,0,3,10,2770,0,1999,98033,47.684,-122.205,2720,10000
8906200070,1423526400000000000,280000.0,3,1.5,1670,11610,1.0,0,4,7,1670,0,1963,98055,47.4404,-122.191,1930,10200
2769600560,1401148800000000000,529000.0,3,1.0,1210,3328,1.5,0,4,7,1210,0,1924,98107,47.6729,-122.363,1640,3333
9238901420,1422835200000000000,442000.0,3,1.0,1190,5100,1.0,0,4,7,1030,160,1941,98136,47.5346,-122.385,1690,5100
5113400431,1399507200000000000,615000.0,2,1.0,1540,6872,1.0,0,4,7,820,720,1946,98119,47.6454,-122.37299999999999,1420,5538
8121200810,1430784000000000000,585000.0,4,1.75,2430,7559,1.0,0,4,8,1580,850,1981,98052,47.7206,-122.11,1980,8750
5126310400,1425513600000000000,480000.0,4,2.5,2600,7787,2.0,0,3,8,2600,0,2005,98059,47.4877,-122.139,2830,7787
2827100070,1415145600000000000,290000.0,4,1.0,1330,8184,1.5,0,3,7,1330,0,1949,98133,47.7343,-122.34700000000001,1220,660
4402700070,1426032000000000000,300000.0,2,1.0,1100,7680,1.0,0,4,7,1100,0,1950,98133,47.7439,-122.339,1460,7680
1922059046,1414540800000000000,308000.0,3,1.0,1980,39150,1.5,0,3,6,1580,400,1932,98030,47.3818,-122.225,1860,11811
925059288,1430956800000000000,750000.0,3,2.5,2400,7745,2.0,0,3,9,2400,0,2001,98033,47.6734,-122.17299999999999,2080,8615
726049331,1427328000000000000,515000.0,5,3.0,2530,5105,1.0,0,3,8,1520,1010,2005,98133,47.7546,-122.34100000000001,2290,4011
7453000070,1408320000000000000,275000.0,2,1.0,940,5000,1.0,0,3,6,940,0,1951,98126,47.5186,-122.374,940,5000
4348800030,1416528000000000000,727500.0,2,2.0,1240,9119,1.0,0,4,7,1240,0,1952,98004,47.6221,-122.193,1380,9121
7202331420,1403222400000000000,650000.0,4,2.5,3040,6587,2.0,0,3,7,3040,0,2003,98053,47.683,-122.039,2740,6587
6381500700,1415145600000000000,365000.0,4,1.0,1590,7085,1.5,0,3,6,1590,0,1944,98125,47.7315,-122.305,1320,7085
339500160,1412726400000000000,662000.0,3,1.75,2500,36947,1.0,0,3,9,2500,0,1984,98052,47.6917,-122.084,2590,28837
1545807610,1430265600000000000,270500.0,3,2.5,1780,7848,1.0,0,3,7,1320,460,1978,98038,47.3608,-122.056,1680,7848
1843200240,1430784000000000000,200000.0,2,1.5,1360,1898,2.0,0,3,7,1360,0,1978,98092,47.2852,-122.19,1360,1898
1521069070,1424217600000000000,204000.0,3,1.0,1040,7405,1.0,0,4,6,1040,0,1971,98010,47.3105,-122.021,1580,7405
2459500310,1424217600000000000,358000.0,3,2.25,1610,6655,2.0,0,4,7,1610,0,1985,98058,47.4296,-122.161,1780,7529
6204420070,1430438400000000000,452000.0,4,1.75,1570,8268,1.0,0,3,7,1570,0,1979,98011,47.7373,-122.197,1870,8190
5466410030,1428624000000000000,249000.0,3,2.0,1360,6082,1.0,0,3,7,1360,0,1994,98042,47.3577,-122.16,1360,6987
9485740340,1425945600000000000,346900.0,4,2.5,1970,5106,2.0,0,3,8,1970,0,1999,98055,47.449,-122.205,2230,5109
2270000070,1414627200000000000,280000.0,4,2.5,1560,4350,2.0,0,3,7,1560,0,2003,98056,47.5025,-122.186,1560,4350
1310900260,1413158400000000000,318888.0,4,1.75,2320,12000,1.0,0,4,8,2270,50,1973,98032,47.3644,-122.28,2120,9880
224069094,1410393600000000000,530000.0,3,2.25,2120,40518,1.0,0,3,8,2120,0,1967,98075,47.5896,-122.009,2480,13492
7800800160,1416528000000000000,375000.0,3,2.25,2120,18500,2.0,0,4,8,2120,0,1983,98031,47.3914,-122.169,2120,14479
4139400710,1400803200000000000,782000.0,4,2.5,2380,9614,2.0,0,4,10,2380,0,1991,98006,47.5623,-122.116,2560,9770
7899800860,1426723200000000000,259950.0,2,2.0,1070,649,2.0,0,3,9,720,350,2008,98106,47.5213,-122.35700000000001,1070,928
2473420140,1411430400000000000,315000.0,4,2.75,2300,18360,1.0,0,4,7,1560,740,1979,98058,47.4518,-122.16,1870,9588
5000500055,1401235200000000000,215000.0,2,1.0,1320,8865,1.0,0,4,6,1320,0,1943,98168,47.4949,-122.3,1190,6490
4025300135,1431043200000000000,451000.0,3,1.75,1790,9813,2.0,0,3,7,1790,0,1949,98155,47.748999999999995,-122.305,1520,10125
3294700310,1409616000000000000,261000.0,2,1.0,750,8125,1.0,0,4,6,750,0,1943,98055,47.4727,-122.198,1340,8750
8648100200,1414368000000000000,331500.0,4,2.5,2050,10271,2.0,0,3,7,2050,0,1998,98042,47.3628,-122.075,2050,8103
6431500140,1418774400000000000,880000.0,3,2.5,2870,5163,2.0,0,3,9,2870,0,2014,98103,47.6935,-122.352,1630,7995
5307100060,1418688000000000000,638700.0,3,1.75,2080,9162,1.0,0,3,7,1370,710,1960,98005,47.5846,-122.16799999999999,1870,8944
7203102050,1406505600000000000,435000.0,3,2.5,1840,5680,2.0,0,3,7,1840,0,2008,98053,47.6969,-122.02600000000001,1600,4697
561000075,1419984000000000000,260000.0,3,1.0,1180,5350,1.5,0,4,6,1180,0,1959,98178,47.505,-122.259,1490,5350
5104510270,1405641600000000000,338900.0,4,2.5,1830,5612,2.0,0,3,7,1830,0,2003,98038,47.3572,-122.015,1830,5998
1714900060,1429833600000000000,442000.0,5,3.0,2560,5445,1.5,0,4,7,1760,800,1927,98108,47.5502,-122.311,1080,5445
2473360060,1420156800000000000,263500.0,3,1.75,1330,9917,1.0,0,3,7,1040,290,1981,98058,47.4478,-122.161,1330,9081
8669160310,1418083200000000000,266000.0,3,2.5,1805,3402,2.0,0,3,7,1805,0,2009,98002,47.3521,-122.212,2095,3402
1088650310,1422316800000000000,530000.0,4,2.5,2320,5493,2.0,0,3,8,2320,0,2004,98028,47.7727,-122.229,2450,5471
8945200860,1418256000000000000,180000.0,3,1.0,1384,8960,1.0,0,4,6,1384,0,1965,98023,47.3062,-122.37100000000001,1000,8470
7511800070,1408579200000000000,264000.0,3,1.5,1820,10608,1.0,0,4,7,1820,0,1962,98003,47.3366,-122.306,1380,8976
3876300310,1413936000000000000,439000.0,4,2.25,2060,10070,2.0,0,3,7,2060,0,1975,98034,47.7258,-122.177,2060,8155
5419800510,1416182400000000000,268500.0,4,1.75,1420,7500,1.0,0,4,7,1080,340,1981,98031,47.4025,-122.176,1500,7260
1442740140,1412035200000000000,370000.0,3,2.25,2110,13300,2.0,0,4,8,2110,0,1985,98038,47.3725,-122.06,2470,14000
2781280390,1427155200000000000,290000.0,3,2.5,1610,2937,2.0,0,3,8,1610,0,2006,98055,47.4489,-122.18799999999999,1610,3049
9542830350,1409616000000000000,296000.0,4,2.5,1780,3600,2.0,0,3,7,1780,0,2006,98038,47.3665,-122.01700000000001,2020,3802
1123049053,1423785600000000000,360000.0,4,2.5,1840,9611,2.0,0,3,7,1840,0,1996,98178,47.4964,-122.251,1830,8505
8018600765,1401840000000000000,240500.0,3,1.75,1460,10584,1.0,0,3,7,990,470,1997,98168,47.492,-122.31700000000001,1220,12012
3278600240,1405987200000000000,372500.0,2,2.5,1400,2958,2.0,0,3,8,1400,0,2007,98126,47.5496,-122.37299999999999,1540,2385
8651100140,1407196800000000000,1220000.0,4,2.25,3200,15367,2.0,0,4,9,3200,0,1962,98040,47.5494,-122.21600000000001,3070,15263
8682250350,1412812800000000000,507000.0,2,1.75,1670,6460,1.0,0,3,8,1670,0,2004,98053,47.7123,-122.027,2170,6254
3211230260,1423008000000000000,399950.0,4,2.0,2420,31465,1.0,0,3,9,2420,0,1984,98092,47.3131,-122.115,2560,32186
4233400340,1408492800000000000,185000.0,3,1.75,1430,10816,2.0,0,3,7,1430,0,1994,98010,47.3122,-121.99600000000001,1560,10816
7199350340,1408924800000000000,460000.0,3,1.75,1440,7070,1.0,0,3,7,1440,0,1980,98052,47.6947,-122.125,1440,7210
3904901710,1424736000000000000,435500.0,3,2.25,1450,4789,2.0,0,3,7,1450,0,1985,98029,47.5665,-122.01799999999999,1560,4490
6865200444,1399248000000000000,531000.0,2,3.0,1270,1175,2.0,0,3,8,1110,160,2000,98103,47.6634,-122.34,1290,1800
9498200046,1423180800000000000,443500.0,2,1.0,940,6804,1.0,0,3,7,940,0,1949,98177,47.7047,-122.37299999999999,1150,6930
1796380960,1416960000000000000,223000.0,3,2.0,1670,6824,1.0,0,3,7,1300,370,1990,98042,47.3666,-122.084,1660,7586
5631500868,1429228800000000000,590000.0,4,3.5,3100,15842,2.0,0,3,8,2400,700,1996,98028,47.7466,-122.242,2200,19400
3905040800,1411603200000000000,533600.0,3,2.5,1930,5080,2.0,0,4,8,1930,0,1990,98029,47.5694,-122.001,2190,5085
4379400260,1402358400000000000,695000.0,3,2.75,2540,4694,2.0,0,3,9,2540,0,2005,98074,47.6214,-122.024,2600,6344
5115000160,1402963200000000000,242000.0,3,1.75,1280,7524,1.5,0,4,7,1280,0,1988,98031,47.3961,-122.18799999999999,1500,7777
2826049234,1421193600000000000,425000.0,3,2.25,1820,8814,1.0,0,3,7,1280,540,1967,98125,47.7162,-122.309,1810,7515
6600700030,1430870400000000000,525000.0,3,2.25,1490,9414,2.0,0,3,7,1490,0,1981,98052,47.6844,-122.113,1290,10125
3904930240,1411344000000000000,485000.0,3,2.5,1880,5502,2.0,0,3,8,1880,0,1988,98029,47.5737,-122.01799999999999,2040,5411
1682500160,1403136000000000000,210000.0,3,2.0,1440,7210,1.0,0,3,8,1440,0,1983,98092,47.3128,-122.184,1700,7245
8078570390,1429056000000000000,260000.0,3,2.5,1920,7415,2.0,0,3,7,1920,0,1989,98031,47.4022,-122.171,1930,7536
3010300240,1403481600000000000,577000.0,3,2.5,2060,5750,1.0,0,3,7,1330,730,1976,98116,47.5671,-122.391,1920,5750
9500900135,1413849600000000000,200000.0,3,1.5,1210,10588,1.0,0,4,7,1210,0,1958,98002,47.2876,-122.212,1408,10588
461001615,1424822400000000000,605000.0,2,1.75,1760,5000,1.0,0,4,7,940,820,1927,98117,47.681999999999995,-122.37200000000001,1530,5000
6411600069,1400630400000000000,325000.0,3,1.0,990,6750,1.0,0,4,6,990,0,1947,98133,47.7125,-122.331,1440,6860
7812800565,1407974400000000000,289500.0,3,1.0,960,6400,1.0,0,4,6,820,140,1944,98178,47.496,-122.23899999999999,1200,6600
8925100390,1428278400000000000,1042500.0,3,1.75,1900,9375,1.0,1,4,8,1330,570,1941,98115,47.6821,-122.273,2760,9375
9485951170,1400716800000000000,480000.0,4,2.25,3250,34293,2.0,0,4,9,3250,0,1983,98042,47.3496,-122.094,3110,35982
7199330390,1403568000000000000,415000.0,3,1.75,1070,8000,1.0,0,3,7,1070,0,1977,98052,47.6978,-122.13,1200,7990
6131600060,1408060800000000000,214000.0,3,1.0,1200,8316,1.0,0,4,6,1200,0,1953,98002,47.3221,-122.215,1200,8316
4315700060,1425340800000000000,378000.0,2,2.0,1300,3850,1.0,0,3,7,800,500,1963,98136,47.5395,-122.39,950,5500
3329500060,1406505600000000000,305000.0,4,2.5,2250,9091,1.0,0,3,7,1340,910,1982,98001,47.336000000000006,-122.26899999999999,1540,7802
1545804340,1428537600000000000,240000.0,3,1.75,1760,6500,1.0,0,3,7,1150,610,1987,98038,47.3647,-122.05,1760,8125
2490200320,1426809600000000000,545000.0,3,1.75,1680,6200,1.5,0,3,7,1680,0,1916,98136,47.5338,-122.384,1680,5100
2218000335,1404691200000000000,530000.0,3,1.75,1320,2500,1.0,0,3,7,870,450,1918,98105,47.6681,-122.305,1580,2750
2586800270,1428364800000000000,425000.0,4,1.0,1260,7645,1.5,0,3,6,1260,0,1925,98146,47.5044,-122.35,1170,7649
4338800370,1416182400000000000,220000.0,3,1.0,1000,6020,1.0,0,3,6,1000,0,1944,98166,47.4793,-122.346,1300,8640
7214700350,1416787200000000000,521000.0,4,1.75,2020,36400,1.0,0,4,8,1550,470,1976,98077,47.7627,-122.07600000000001,2520,38255
2985800030,1399420800000000000,495000.0,3,1.0,990,6000,1.0,0,3,6,990,0,1943,98105,47.6718,-122.26700000000001,1250,6000
259900160,1420156800000000000,748000.0,4,3.5,2770,3330,2.0,0,3,8,1970,800,2001,98052,47.6327,-122.109,2180,3380
708000030,1409616000000000000,888000.0,3,1.5,1250,8710,1.0,0,4,7,1250,0,1953,98004,47.6245,-122.198,1750,9185
9412200260,1415836800000000000,496500.0,4,2.5,2250,14440,1.0,0,3,7,1550,700,1967,98027,47.5221,-122.045,2090,11400
